5.0000000000000066e-11	0.8228190052226061
6.174995863437933e-11	0.8239322041455929
7.62611478269511e-11	0.8250611308976242
9.418245447449024e-11	0.826213716693703
1.163152533576816e-10	0.8273990075769535
1.4364924166768314e-10	0.8286260474530769
1.7740669461678767e-10	0.8299014704658795
2.1909712108097184e-10	0.8312238620779738
2.7058476327323187e-10	0.8325741623447572
3.341719587843075e-10	0.8339100061853545
4.1270209263400956e-10	0.8351981496792448
5.096867429694369e-10	0.8364380026301458
6.294627058970845e-10	0.8376348671194247
7.773859210205881e-10	0.8387973138294721
9.600709693194028e-10	0.8399374019241735
1.1856868528308305e-9	0.8410717579412236
1.464322282312617e-9	0.8422213305176184
1.8084368072040785e-9	0.8434018980466769
2.233417960754815e-9	0.8446186665578845
2.75826933379779e-9	0.8458710049704292
3.4064603452898077e-9	0.847147604243047
4.2069757082259784e-9	0.8484223801782084
5.195611519175851e-9	0.8496718730047269
6.4165759277882634e-9	0.8508981277185934
7.92446596230558e-9	0.8521101570227324
9.78670890743832e-9	0.8533205930629838
1.2086577404020546e-8	0.8545432357054649
1.492691309458978e-8	0.8557816776255379
1.843472532259793e-8	0.857031584207528
2.276687052213124e-8	0.8582836603360734
2.8117066259517452e-8	0.8595301424790586
3.472455356890607e-8	0.8607730112197388
4.2884794929544727e-8	0.8620166644898163
5.296268625886449e-8	0.8632651930612698
6.540887371300977e-8	0.8645186638813909
8.077990492199381e-8	0.8657745671296212
9.97631157484438e-8	0.8670310508867289
1.2320736541406412e-7	0.8682890136910109
1.5216099435538619e-7	0.8695493864912057
1.8791870214422224e-7	0.8708125709984555
2.320794416806388e-7	0.8720779891218842
2.866179184733856e-7	0.8733454855207344
3.5397289219206895e-7	0.8746152734168797
4.3715622901103696e-7	0.8758875277205839
5.398875811638552e-7	0.8771621864802435
6.667607160816627e-7	0.8784392947332222
8.234489327414338e-7	0.8797188730457511
1.0169587506861456e-6	0.8810010452626281
1.2559432157547903e-6	0.8822857880694392
1.5510888323997513e-6	0.8835732079669166
1.9155934247786454e-6	0.8848633345861647
2.3657562948074006e-6	0.8861562653350545
2.9217070668675865e-6	0.8874520377103359
3.608305810416941e-6	0.8887507530055713
4.456254690668729e-6	0.890052470090589
5.5034708562610505e-6	0.8913572803052658
6.796781954392634e-6	0.892665253079265
8.394020090612796e-6	0.8939765544488024
0.000010366607867429772	0.8952911892578539
0.000012802752139852381	0.896609337023789
0.0000158113883008419	0.8979311024150471
0.00001952705147058191	0.8992566139706841
0.00002411589241119651	0.9005860017118706
0.000029783107176450507	0.9019194074398684
0.00003678211272298206	0.9032569907743024
0.00004542587878258434	0.9045989296076435
0.00005610092271509819	0.9059454068206867
0.0000692845931401563	0.907296620086882
0.00008556641520808897	0.9086527644812149
0.00010567445199183229	0.9100140739714625
0.00013050786078412681	0.9113808073706355
0.00016117710009762315	0.9127532149529374
0.00019905358527674835	0.9141315689376776
0.0002458310131372819	0.9155162173484268
0.00030360109784549405	0.9169074489670606
0.00037494710466622777	0.9183056467131043
0.00046305936406439667	0.9197111882993452
0.0005718779315247693	0.9211245401123189
0.0007062687723113775	0.9225460314963536
0.0008722413494996276	0.9239762856299961
0.0010772173450159393	0.925415810613489
0.001330362529899402	0.9268651737145892
0.0016429966238003242	0.9283249734294291
0.002029099471121896	0.9297959604176046
0.0025059361681363584	0.931278819498283
0.0030948290944563	0.9327743889309204
0.003822111371262999	0.9342835509087581
0.004720304381429615	0.9358072509886257
0.005829572005899159	0.9373464927028547
0.007199516604408168	0.9389024775871928
0.00889139705019462	0.9404764228294786
0.010980868001027152	0.9420695160400626
0.01356136289666011	0.943683287607649
0.016748271957891348	0.9453192026320927
0.0206841020119425	0.9469788394152205
0.025544848872534602	0.9486639276166717
0.03154786722400963	0.9503762180010418
0.03896158992170968	0.9521175275718197
0.04811753131990441	0.9538896666760658
0.059425111371850914	0.9556943909652031
0.07338996338110348	0.9575333976780814
0.09063654405923498	0.959408121642564
0.11193605692841667	0.9613196220459794
0.13824093770050502	0.9632684758044634
0.17072744369167972	0.9652544236950973
0.21084825171429072	0.9672762777986404
0.26039741642977277	0.9693314203573776
0.321590593860754	0.9714156164072368
0.3971641173621404	0.9735225210914445
0.4904973563634384	0.975643348321555
0.6057638293142941	0.9777666545362064
0.7481178280472167	0.9798781154390327
0.9239248987111458	0.981960639674941
1.141046485533722	0.9839947045145376
1.4091914656322233	0.9859590722941565
1.7403502942142013	0.9878318073476237
2.149331173541134	0.9895915748197558
2.6544222211549373	0.9912191155195764
3.27820924708989	0.9926986816437838
4.048585708052806	0.994019279890124
4.9999999999999964	0.9951755167317274
