2.1	0.1019529000891204	0.1227583598839736	0.020805459794853206
2.12	0.10048377303694818	0.12181578776118528	0.021332014724237076
2.14	0.09898944211155003	0.12081254293100478	0.02182310081945475
2.16	0.09747161785694818	0.11975036976838774	0.022278751911439534
2.18	0.09593198360992039	0.11863104286033314	0.02269905925041274
2.2	0.09437219550000005	0.11745636492559908	0.023084169425599037
2.22	0.09279388244947598	0.11622816475811258	0.02343428230863662
2.24	0.09119864617339263	0.11494829519407472	0.023749649020682086
2.2600000000000002	0.08958806117955004	0.11361863110276033	0.024030569923210295
2.2800000000000002	0.08796367476850372	0.11224106740101261	0.024277392632508877
2.3000000000000003	0.08632700703356484	0.11081751709143246	0.024490510057867624
2.3200000000000003	0.08467955086080002	0.10934990932426275	0.02467035846346274
2.34	0.08302277192903153	0.1078401874829673	0.02481741555393576
2.3600000000000003	0.08135810870983703	0.10629030729350444	0.024932198583667412
2.38	0.07968697246755004	0.10470223495729629	0.025015262489746268
2.4	0.0780107472592593	0.10307794530789141	0.02506719804863211
2.42	0.07633078993480931	0.1014194199913235	0.02508863005651422
2.44	0.07464843013680002	0.09972864567016441	0.025080215533364394
2.46	0.07296497030058706	0.09800761225127194	0.025042641950684896
2.48	0.0712816856542815	0.0962583111372325	0.024976625482950994
2.5	0.06959982421875002	0.09448273350149856	0.024882909282748566
2.52	0.06792060680761483	0.09268286858722115	0.024762261779606318
2.54	0.06624522702725373	0.09086070202977664	0.02461547500252291
2.56	0.06457485127680002	0.08901821420298892	0.02444336292618888
2.58	0.06291061874814262	0.087157378589046	0.024246759840903374
2.6	0.06125364142592595	0.08528016017211157	0.024026518746185607
2.62	0.05960500408755	0.0833885138556313	0.023783509768081298
2.64	0.057965764303170374	0.08148438290333418	0.023518618600163806
2.66	0.056336952435698154	0.07956969740392814	0.02323274496823
2.68	0.05471957164079999	0.07764637275949114	0.022926801118691154
2.7	0.053114597866898136	0.07571630819755658	0.02260171033065845
2.72	0.05152297985517036	0.07378138530689378	0.022258405451723424
2.74	0.04994563913954999	0.07184346659698307	0.021897827457433093
2.7600000000000002	0.04838347004672593	0.06990439408118594	0.02152092403446003
2.7800000000000002	0.04683733969614259	0.06796598788360976	0.021128648187467187
2.8000000000000003	0.04530808799999999	0.06603004486966745	0.02072195686966747
2.8200000000000003	0.04379652766325369	0.06409833730033192	0.020301809637078234
2.84	0.042303444183614834	0.06217261151008537	0.01986916732647054
2.8600000000000003	0.04082959585154998	0.06025458660856309	0.019424990757013115
2.88	0.039375713750281496	0.05834595320589291	0.018970239455611403
2.9000000000000004	0.03794250175578702	0.05644837216172806	0.018505870405941035
2.92	0.036530636536800005	0.054563473357976525	0.01803283682117652
2.94	0.035140767554809264	0.05269285449522365	0.017552086940414376
2.96	0.03377351706405927	0.05083807991285063	0.01706456284879137
2.98	0.03242948011155	0.049000679432847354	0.016571199321297348
3.	0.031109224537037045	0.04718214722732005	0.016072922690283015
3.02	0.029813290973031478	0.04538394070969395	0.015570649736662457
3.04	0.028542192844800005	0.04360747944961052	0.015065286604810517
3.06	0.027296416370364812	0.0418541441115197	0.014557727741154878
3.08	0.0260764205605037	0.04012527541696685	0.014048854856463152
3.1	0.024882637218750003	0.038422173130574534	0.013539535911824536
3.12	0.02371547094139259	0.03674609506971909	0.013030624128326496
3.14	0.022575299117475918	0.03509825613790203	0.012522957020426117
3.16	0.021462471928799996	0.03347982738181632	0.012017355453016325
3.18	0.020377312349920365	0.03189193507210726	0.011514622722186906
3.2	0.019320116148148138	0.03033565980782846	0.01101554365968033
3.22	0.018291151883549992	0.0288120356445924	0.010520883761042408
3.24	0.01729066090894814	0.027322049246415854	0.01003138833746771
3.26	0.01631885736992038	0.025866639061260237	0.009547781691339852
3.2800000000000002	0.01537592820479999	0.02444669452026652	0.009070766315466529
3.3	0.014462033144675935	0.023063055260685403	0.008601022116009466
3.3200000000000003	0.013577304713392578	0.021716510372501566	0.008139205659108988
3.34	0.012721848227550007	0.02040779766875368	0.00768594944120367
3.3600000000000003	0.011895741796503692	0.019137602979548165	0.007241861183044474
3.38	0.01109903632236482	0.017906559469768855	0.006807523147404036
3.4000000000000004	0.010331755499999987	0.01671524698048043	0.006383491480480441
3.42	0.009593895817031486	0.015564191394027585	0.0059702955769961
3.4400000000000004	0.008885426553837023	0.01445386402282818	0.005568437468991157
3.46	0.00820628978355	0.013384681021861999	0.0051783912383119995
3.4800000000000004	0.007556400372059246	0.012357002824853506	0.0048006024527942615
3.5	0.006935645978009259	0.011371133604150223	0.004435487626140963
3.52	0.0063438870528	0.010427320754295154	0.0040834337014951545
3.54	0.005780956840587036	0.00952575439929465	0.003744797558707615
3.56	0.005246661378281481	0.00866656692358069	0.00341990554529921
3.58	0.00474077949555	0.007849832526668118	0.0031090530311181177
3.6	0.004263062814814812	0.007075566801506673	0.0028125039866918624
3.62	0.003813235751253701	0.006343726336527847	0.0025304905852741454
3.64	0.0033909955127999964	0.005654208341386485	0.0022632128285864886
3.66	0.0029960121001425893	0.005006850296397285	0.002010838196254696
3.68	0.002627928306725923	0.004401429625666042	0.0017735013189401187
3.7	0.002286359718749997	0.003837663393915725	0.0015513036751657278
3.72	0.0019708947151703673	0.0033152080270073703	0.001344313311837004
3.74	0.0016810944676981451	0.0028336590561557776	0.0011525645884576323
3.7600000000000002	0.001416492940799997	0.0023925508858400023	0.0009760579450400054
3.7800000000000002	0.0011765968916981452	0.0019913565854086882	0.0008147596937105428
3.8	0.0009608858703703722	0.0016294877043801883	0.0006686018340098161
