1.	0.27018982304623407	0.4052847345693511	0.13509491152311703
2.	0.13509491152311703	0.20264236728467555	0.06754745576155852
3.	0.09006327434874468	0.13509491152311703	0.04503163717437234
4.	0.06754745576155852	0.10132118364233778	0.03377372788077926
5.	0.054037964609246814	0.08105694691387022	0.027018982304623407
6.	0.04503163717437234	0.06754745576155852	0.02251581858718617
7.	0.03859854614946201	0.057897819224193015	0.019299273074731005
8.	0.03377372788077926	0.05066059182116889	0.01688686394038963
9.	0.030021091449581563	0.04503163717437234	0.015010545724790781
10.	0.027018982304623407	0.04052847345693511	0.013509491152311703
11.	0.02456271118602128	0.03684406677903192	0.01228135559301064
12.	0.02251581858718617	0.03377372788077926	0.011257909293593086
13.	0.020783832542018005	0.03117574881302701	0.010391916271009003
14.	0.019299273074731005	0.028948909612096507	0.009649636537365502
15.	0.01801265486974894	0.027018982304623407	0.00900632743487447
16.	0.01688686394038963	0.025330295910584444	0.008443431970194815
17.	0.01589351900271965	0.023840278504079476	0.007946759501359825
18.	0.015010545724790781	0.02251581858718617	0.007505272862395391
19.	0.014220517002433371	0.021330775503650055	0.007110258501216686
20.	0.013509491152311703	0.020264236728467555	0.006754745576155852
21.	0.012866182049820669	0.019299273074731005	0.006433091024910334
22.	0.01228135559301064	0.01842203338951596	0.00614067779650532
23.	0.01174738361070583	0.017621075416058743	0.005873691805352915
24.	0.011257909293593086	0.01688686394038963	0.005628954646796543
25.	0.010807592921849364	0.016211389382774045	0.005403796460924682
26.	0.010391916271009003	0.015587874406513505	0.005195958135504501
27.	0.010007030483193853	0.015010545724790781	0.0050035152415969265
28.	0.009649636537365502	0.014474454806048254	0.004824818268682751
29.	0.00931689044987014	0.01397533567480521	0.00465844522493507
30.	0.00900632743487447	0.013509491152311703	0.004503163717437235
31.	0.008715800743426906	0.013073701115140357	0.004357900371713453
32.	0.008443431970194815	0.012665147955292222	0.004221715985097407
33.	0.008187570395340427	0.01228135559301064	0.0040937851976702135
34.	0.007946759501359825	0.011920139252039738	0.003973379750679912
35.	0.007719709229892403	0.011579563844838603	0.0038598546149462014
36.	0.007505272862395391	0.011257909293593086	0.0037526364311976953
37.	0.007302427649898218	0.010953641474847328	0.003651213824949109
38.	0.007110258501216686	0.010665387751825028	0.003555129250608343
39.	0.006927944180672669	0.010391916271009003	0.0034639720903363344
